Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
562,2010-01-22,36.1519889831543,36.35758111483935,34.712869801130026,34.791942377943705,4943166
563,2010-01-25,36.46828079223633,37.00597605269733,35.44033939630697,36.15199047195621,2912852
564,2010-01-27,35.835693359375,37.132482062120815,35.48777323584439,36.468271697191646,8252922
565,2010-01-28,36.02546691894531,37.306444995537504,34.254242819601,36.658047414064114,11600411
566,2010-01-29,35.64592361450195,35.962213902554964,35.124045497206794,35.7091812431164,3996285
567,2010-02-01,35.72500228881836,35.94640509927784,35.424526892838976,35.50359947835888,2078776
568,2010-02-02,35.96221160888672,36.53153452006691,35.5826637164268,35.86732409952657,3466800
569,2010-02-03,35.72500228881836,36.13618016251806,35.582672063878775,36.05710757699816,2006355
570,2010-02-04,35.424522399902344,36.13617557932156,35.32963488031694,35.582667550884395,2254939
571,2010-02-05,33.96958541870117,35.10823133915508,33.84307015864223,34.98171607909613,4391981
572,2010-02-08,34.317508697509766,34.45983891416253,33.77981557627652,34.317508697509766,1831316
573,2010-02-09,34.19099807739258,34.47565854942342,34.017037946715355,34.19099807739258,1113258
574,2010-02-10,33.937957763671875,34.36494837620727,33.858885189685964,34.31750568980807,1023345
575,2010-02-11,33.85888671875,34.23843466202655,33.8272568297349,34.00121692935609,640478
576,2010-02-15,33.178863525390625,34.317509577782026,33.14723363422044,33.93796160864526,1575236
577,2010-02-16,33.76398468017578,34.00120231085673,33.14721712442128,33.210476875253555,1192982
578,2010-02-17,33.87470245361328,34.08029030206536,33.748185039581934,34.00121772266364,989784
579,2010-02-18,34.20680618286133,34.61798403209987,33.590040481494036,33.922145749916744,1713670
580,2010-02-19,33.89051055908203,34.20680083287719,33.684922739107456,34.20680083287719,1267093
581,2010-02-22,33.843074798583984,34.27006761354084,33.76400221396095,33.96959007598839,835164
582,2010-02-23,33.716552734375,33.906327769336045,33.54259264315752,33.84307013934264,801182
583,2010-02-24,33.60586166381836,33.811449554103724,33.41608657664616,33.59004671572377,906081
584,2010-02-25,33.66910934448242,33.843069432064354,33.242116597234116,33.843069432064354,1650113
585,2010-02-26,34.017024993896484,34.444015539355604,33.52677468320148,33.84306492945883,1548385
586,2010-03-02,34.017024993896484,34.633790545102215,33.84306492945883,34.03283993520545,780476
587,2010-03-03,34.380760192871094,34.475647702019785,33.70073483145602,33.70073483145602,1578097
588,2010-03-04,34.41239547729492,34.633798270062165,34.25425031889246,34.4756531116597,1157814
589,2010-03-05,34.238426208496094,34.68123167549242,34.159353650462435,34.475643882597076,766252
590,2010-03-08,34.8077507019043,35.01333850452491,34.31750038990839,34.47564551345671,1998979
591,2010-03-09,34.41239547729492,34.91845869719419,34.31750795325725,34.79194342846462,1368556
592,2010-03-10,34.507286071777344,34.697058991757615,34.20680852809151,34.44402628680274,1572349
593,2010-03-11,33.779815673828125,34.85520191940019,33.55841073063884,34.475653958903045,4256779
594,2010-03-12,33.621665954589844,33.96958614465855,33.38444822817415,33.542593379117946,7813231
595,2010-03-15,33.09978485107422,33.684922715171766,32.95745465696368,33.684922715171766,2420100
596,2010-03-16,33.19466781616211,33.28955531423461,32.751860206817206,32.91000532194459,1690093
597,2010-03-17,33.63747787475586,33.7956251564635,33.24211503293849,33.24211503293849,2067076
598,2010-03-18,33.55841827392578,33.81145101946112,32.309071640010636,33.384458127308896,2257266
599,2010-03-19,34.22261428833008,34.55471949037864,33.40025875420798,33.526776145216324,3363560
600,2010-03-22,34.017024993896484,34.50727530459148,33.73236248527656,33.84306492945883,2178427
601,2010-03-23,34.143550872802734,34.444026271372785,33.7798178342676,34.08029323283765,1381649
602,2010-03-25,33.66910934448242,34.30168992115796,33.526779143726586,34.30168992115796,3128139
603,2010-03-26,33.76398468017578,34.00120231085673,33.47932223637062,33.70072492934351,2059990
604,2010-03-29,33.76398468017578,34.04864497900091,33.55839477993094,33.98538737314866,1977720
605,2010-03-30,33.748191833496094,34.00122456751631,33.6849341862364,33.764006781556375,1369034
606,2010-03-31,33.89051055908203,34.03284289827441,33.3053726945687,33.84306787600504,1719363
607,2010-04-01,33.73236846923828,34.032845972470454,33.684925781875776,34.00121608424152,928358
608,2010-04-05,34.017024993896484,34.238427737280524,33.763992367894495,34.159355175716186,1444077
609,2010-04-06,33.90633010864258,34.15936279105456,33.81144258461546,34.15936279105456,2818200
610,2010-04-07,34.965904235839844,35.10823445227208,33.874703049884694,33.874703049884694,3932498
611,2010-04-08,35.15568161010742,35.709189745998614,34.20681052000824,35.42452927696138,4525961
612,2010-04-09,34.68123245239258,35.250555311984506,34.57053215565389,35.17148275217953,2218499
613,2010-04-12,34.30168914794922,34.95008465342205,34.19098883651482,34.50727911772296,854787
614,2010-04-13,34.080291748046875,34.53891229903931,33.96958927419511,34.00121916529021,1196945
615,2010-04-15,34.04866027832031,34.44402317377303,33.93795995458214,34.31750790522056,1834504
616,2010-04-16,34.12773513793945,34.222622668185004,33.87470458392615,33.93796222242948,3410045
617,2010-04-19,34.017024993896484,34.12772529309825,33.68491980633016,33.969580169969575,1997149
618,2010-04-20,34.143550872802734,34.4282134701174,33.70074310308476,34.00122064663599,2663183
619,2010-04-21,34.8077507019043,35.17148362807323,34.127725383658195,34.159355266360066,4408329
620,2010-04-22,34.364952087402344,35.31382307770526,34.03284895678119,34.69705736300458,3257926
621,2010-04-23,34.68123245239258,34.79193489411173,34.2858696533677,34.47564465489182,1225052
622,2010-04-26,34.918453216552734,35.21893068634062,34.69705045853586,34.791937967680425,1204934
623,2010-04-27,35.8040771484375,36.262697744586006,34.823578312702985,34.871021009035786,11718037
624,2010-04-28,36.341766357421875,38.112993049694055,34.190993846067016,35.5826704292944,8993805
625,2010-04-29,34.93427658081055,36.025477836586546,34.665431075898844,36.025477836586546,5294606
626,2010-04-30,34.8077507019043,35.26637113119833,34.728678140130135,35.26637113119833,1318467
627,2010-05-03,34.58634948730469,34.77612235696592,34.507276922034016,34.77612235696592,1557313
628,2010-05-04,34.001220703125,34.7761316201924,33.890518224266295,34.60217150126351,1045708
629,2010-05-05,33.922142028808594,34.0644722296679,33.59003679681635,33.84306945666667,1404451
630,2010-05-06,33.76398468017578,34.00120231085673,33.336992086958055,33.68491213661546,1322298
631,2010-05-07,33.52677536010742,33.763993049589864,33.22629790411188,33.368630233785794,5243780
632,2010-05-10,34.19099807739258,34.36495606308847,33.590045093687756,33.62167284336822,1121466
633,2010-05-11,33.76398468017578,34.4440076968025,33.669097198907394,34.4440076968025,838559
634,2010-05-12,33.79563903808594,34.04866964479729,33.55841909057628,34.032856840614016,1266616
635,2010-05-13,34.270057678222656,34.349130239921564,33.6849198636585,34.001210110454146,1612426
636,2010-05-14,33.60586166381836,34.285885127052794,33.36864387734383,33.92215204578441,1711958
637,2010-05-17,32.78349685668945,33.49515002169868,32.59372182136132,33.21048961368733,1851642
638,2010-05-18,32.89419937133789,33.19467472360945,32.609536817885214,33.19467472360945,1361316
639,2010-05-19,32.4830322265625,32.89421017550353,32.2932571285954,32.89421017550353,2450689
640,2010-05-20,32.92583465576172,33.08397984002121,32.02440839247145,32.34069876099042,2116627
641,2010-05-21,32.68861389160156,32.957461538262294,31.73974287277237,31.992775573456385,1432024
642,2010-05-24,32.49883270263672,32.91000832348464,32.29324274723216,32.76767813588493,3809046
643,2010-05-25,31.913692474365234,32.34068515015511,31.64484491627821,32.26161259130368,2621138
644,2010-05-26,32.64117431640625,32.89420704125893,32.38814159155357,32.54628677646382,1674436
645,2010-05-27,32.056034088134766,33.052349972112886,31.692301045639052,33.052349972112886,4522469
646,2010-05-28,32.59373092651367,32.86257861083509,32.05603770285228,32.05603770285228,1223573
647,2010-05-31,32.67280197143555,32.78350445854351,32.309068905191694,32.656989168975564,3962642
648,2010-06-01,32.91002655029297,33.21050417883999,32.53047845815889,33.21050417883999,2173677
649,2010-06-02,33.02071762084961,33.09979020202518,32.577912024258836,33.02071762084961,1067731
650,2010-06-03,33.400264739990234,33.51096720883935,33.02071678890626,33.178861947273006,855327
651,2010-06-04,33.44770812988281,33.57422339311962,33.14723062597884,33.52678070565104,730766
652,2010-06-07,33.03652572631836,33.194670855927704,32.261615020228696,33.020710784361306,1110289
653,2010-06-08,32.59373092651367,33.21049889113558,32.467215630939734,33.036538750985336,1369731
654,2010-06-09,32.403953552246094,32.84675917118721,32.30906602104981,32.593726469657504,2036943
655,2010-06-10,32.24580383300781,32.79931185109159,32.10347362878244,32.51464929765999,2079894
656,2010-06-11,32.07184982299805,32.57791525063261,32.008592180789044,32.419770072619464,1791437
657,2010-06-14,32.59373092651367,32.688618470684844,32.16674019521555,32.562103175110906,1700881
658,2010-06-15,32.67280197143555,32.736061761200865,32.41977139229965,32.60954432665157,1047592
659,2010-06-16,32.46721649169922,32.9574670287631,32.3881438936238,32.6728043887027,1289944
660,2010-06-17,32.53046798706055,32.68861315329353,32.340695074569624,32.46721034956357,662067
661,2010-06-18,32.53046798706055,32.86257326514603,32.229992600214096,32.451395403944055,1111519
662,2010-06-21,32.704429626464844,32.81513210599104,32.53046950648705,32.64117198601325,1131800
663,2010-06-22,32.451393127441406,32.81512827124949,32.29324797230249,32.73605569368003,1139377
664,2010-06-23,32.356510162353516,32.53047028650253,32.22999487841673,32.261624771891555,1355354
665,2010-06-24,32.0876579284668,32.51464853107594,31.945327727597082,32.29324575805852,2329371
666,2010-06-25,32.056034088134766,32.324881742140256,31.913703860418234,31.976961501072115,1672844
667,2010-06-28,32.656986236572266,32.815131406822374,32.0718482486544,32.0718482486544,2401306
668,2010-06-29,32.43557357788086,33.13141387768472,32.29324338745939,32.81512361231229,1542276
669,2010-06-30,32.92583465576172,33.05235209015811,32.13510873446428,32.26162616886068,2708253
670,2010-07-01,32.656986236572266,32.91001679298752,32.4197684811971,32.79931646080114,1450319
671,2010-07-02,32.75185775756836,32.97326261817391,32.60952759359353,32.76767269689451,1534161
672,2010-07-05,32.293251037597656,32.86257407913445,31.629042609955693,32.57791363085663,1409644
673,2010-07-06,32.277435302734375,32.403952722751136,32.19836271959181,32.29325024835911,765539
674,2010-07-07,32.4830322265625,33.147240779484264,32.43558737957995,32.57791977554606,4099698
675,2010-07-08,32.26162338256836,32.89420406497314,32.2141785443993,32.89420406497314,2147848
676,2010-07-09,32.24580383300781,32.48302155504371,32.15091631519728,32.419763924830306,2076435
677,2010-07-12,31.92951774597168,32.41976819846783,31.850445161536207,32.309065722265714,4188571
678,2010-07-13,31.945323944091797,32.08765412810437,31.708106255744003,31.882064177881283,3777184
679,2010-07-14,31.850444793701172,32.261622657013234,31.771372210178896,32.229992765611875,2928502
680,2010-07-15,31.86625099182129,32.15091135636714,31.802991226383973,32.10346867726967,3552196
681,2010-07-16,31.7397403717041,32.0876605758514,31.629040048552483,32.0876605758514,1309829
682,2010-07-19,31.644859313964844,32.0718521840267,31.344383882616068,31.344383882616068,3056097
683,2010-07-20,31.581592559814453,31.834625219291368,31.534149874591627,31.787182534068545,2241425
684,2010-07-21,31.597410202026367,31.739740414832404,31.502522678495353,31.739740414832404,1373142
685,2010-07-22,32.0876579284668,32.483020789205334,31.629037439006254,31.850440212023674,5819774
686,2010-07-23,31.945323944091797,32.38812943768213,31.818806556651314,32.38812943768213,1826820
687,2010-07-26,31.945323944091797,32.08765412810437,31.629033692961404,31.945323944091797,1879489
688,2010-07-27,31.992773056030273,32.19836090260698,31.676482741308586,31.676482741308586,2785906
689,2010-07-28,32.024417877197266,32.45140871417168,31.86627264609964,32.10349049274608,3199899
690,2010-07-29,31.7397403717041,32.245805733194544,31.54996746988091,31.692297682493546,2312762
691,2010-07-30,31.75555419921875,32.00858687106184,31.67648162332909,31.78718408756697,1285466
692,2010-08-02,31.803007125854492,32.0718548284282,31.723934524507122,31.945339524265037,778568
693,2010-08-03,31.597410202026367,31.882070627638434,31.534152567999353,31.882070627638434,1708893
694,2010-08-04,31.676485061645508,31.787187537899566,31.20204955481006,31.787187537899566,1886451
695,2010-08-05,31.24948501586914,31.882065545260456,31.154597507464313,31.486702714390884,1508701
696,2010-08-06,31.486703872680664,32.02439905842779,31.31274379170252,31.39181636078525,3922176
697,2010-08-09,32.30906295776367,32.388135535433356,31.818812547215455,31.86625738080583,3155186
698,2010-08-10,32.10346984863281,32.56209029490398,31.96113751618607,32.56209029490398,2033594
699,2010-08-11,31.676485061645508,32.13510562259022,31.629042368954416,31.945332706844713,1383082
700,2010-08-12,31.54996681213379,31.692297021779154,31.470892090129777,31.502521978931384,746648
701,2010-08-13,32.2299919128418,32.32487943955413,31.518338679970867,31.739741478978946,2838836
702,2010-08-16,33.305381774902344,34.00122228294926,32.38814058881327,32.38814058881327,10437835
703,2010-08-17,33.210487365722656,33.93795542526489,33.08396996907405,33.669107834244706,4272775
704,2010-08-18,32.878387451171875,33.60585562803303,32.46720959946939,33.41608057494541,2042150
705,2010-08-19,33.00490188598633,33.526782196247886,32.62535393442037,33.526782196247886,2150678
706,2010-08-20,32.64117431640625,33.242125161072686,32.577916671438416,33.05235222616919,1350531
707,2010-08-23,33.00490188598633,33.17886198940685,32.35650630686311,32.79931403784089,1558660
708,2010-08-24,32.59373092651367,33.19468394294348,32.43558573455553,33.19468394294348,1419761
709,2010-08-25,32.59373092651367,32.8942085072193,32.37232808676856,32.41977293134487,1708531
710,2010-08-26,33.35282516479492,33.59004292449525,32.57791424543675,32.86257469908467,6819779
711,2010-08-27,33.00490188598633,33.68492735481546,32.79931403784089,33.49515230654198,3318728
712,2010-08-30,34.396575927734375,34.633793633581355,33.210487398499495,33.33700265029227,12599675
713,2010-08-31,34.41239547729492,35.029161166068306,34.00121763645233,34.44402322198682,7251681
714,2010-09-01,34.22261428833008,34.697049678404994,33.93795391227737,34.41238930235228,4105554
715,2010-09-02,34.03284454345703,34.507279977084465,33.85888445546414,34.507279977084465,2077611
716,2010-09-03,34.159358978271484,34.50727914587659,34.09610135097439,34.28587423286566,2025354
717,2010-09-06,34.17517852783203,34.412396270906385,33.84307325853173,33.84307325853173,1657041
718,2010-09-07,34.06343460083008,34.63807577865811,33.91977484762751,34.63807577865811,2364772
719,2010-09-08,33.99959182739258,34.19113964082135,33.760158143115675,34.06344037686279,2119627
720,2010-09-09,33.36111068725586,34.159223175944405,33.24937407283199,34.127297810389386,4325702
721,2010-09-13,33.696311950683594,33.999596390149705,33.47284091503889,33.77612318948659,2223035
722,2010-09-14,33.53669738769531,33.951716360418516,33.37707487241861,33.552660072226764,2096762
723,2010-09-15,34.111328125,34.254987901350745,33.53668468956081,33.53668468956081,3700295
724,2010-09-16,33.72823715209961,34.446538297916696,33.61650055229848,34.12729334422021,1645185
725,2010-09-17,33.60053634643555,33.98362981579425,33.52072511677673,33.919781265070824,3999245
726,2010-09-20,33.72823715209961,33.919784990324864,33.64842591367549,33.776123029146724,1658444
727,2010-09-21,33.72823715209961,34.159218705597226,33.61650055229848,34.01555674441909,4168036
728,2010-09-22,33.792076110839844,34.095360462715114,33.6164910031799,33.760152923549356,2530696
729,2010-09-23,33.53669738769531,33.91979315637453,33.424962926012974,33.712282587503466,1296047
730,2010-09-24,33.696311950683594,33.77612318948659,33.34514379896146,33.5366894730776,2212027
731,2010-09-27,33.792076110839844,34.19113435462215,33.6164910031799,34.19113435462215,1731020
732,2010-09-28,34.127288818359375,34.207100046199166,33.712270000588845,33.83996926414338,3076594
733,2010-09-29,34.68596649169922,35.260607749882226,34.19113862425363,34.19113862425363,11684464
734,2010-09-30,33.99959182739258,35.05310047121457,33.887855242056105,34.73385555884537,5236368
735,2010-10-01,34.63808059692383,34.87751427390667,34.12728788668653,34.12728788668653,3875195
736,2010-10-04,35.02119064331055,35.27658711945922,34.430588592549526,34.877530802045385,4550532
737,2010-10-05,35.723514556884766,35.94698773424314,34.9892529684839,35.02117616166497,10282420
738,2010-10-06,35.67561340332031,36.282177629144975,35.42021714217726,35.9150469922012,5975746
739,2010-10-07,34.877525329589844,35.883146225678196,34.606166210318385,35.675637839189726,5825104
740,2010-10-08,34.957332611083984,35.340426139187244,34.68597352262582,34.957332611083984,2872678
741,2010-10-11,35.08502960205078,35.67563365590868,34.957332481495904,35.627747776955225,2923343
742,2010-10-12,34.94136047363281,35.16483145746427,34.542304372141665,35.1169455912925,1328063
743,2010-10-13,35.06906509399414,35.43619589756445,34.89347994945337,35.053102414487114,2785869
744,2010-10-14,34.143253326416016,35.3723471670141,33.839971077377776,35.2446478966171,6206210
745,2010-10-15,34.07940673828125,34.62212271495395,33.7441991110657,34.15921797499836,3825540
746,2010-10-18,34.07940673828125,34.701933951671066,33.77612230674153,34.60616003460686,2661071
747,2010-10-19,33.632469177246094,34.31884724801618,33.456883988676125,34.223073311976314,2506333
748,2010-10-20,33.28129959106445,33.919789584944354,33.12167709259448,33.77612760430642,1611212
749,2010-10-21,33.71227264404297,34.15921685400255,33.584575535493535,33.935743666513616,5077785
750,2010-10-22,34.127288818359375,34.73385544895265,33.74419535773201,34.14325149693096,7613777
751,2010-10-25,33.12166976928711,34.44653534764839,32.99397049973463,34.191141138579866,4373958
752,2010-10-26,32.62683868408203,33.32917706717849,32.49913941850749,33.201479966622095,3559839
753,2010-10-27,32.51509094238281,32.96203497103345,32.43527974066135,32.83433574926866,4326267
754,2010-10-28,31.908538818359375,32.786462371396375,31.66910512207656,32.786462371396375,12789477
755,2010-10-29,32.05220031738281,32.562993096112336,31.92450320520961,31.956426400743737,2557085
756,2010-11-01,32.13201141357422,32.46721903783952,32.02027481714634,32.179897289175685,3644082
757,2010-11-02,31.956424713134766,32.06816130414931,31.301972176517243,31.924501519286494,8722079
758,2010-11-03,32.06815719604492,32.11604306319201,31.621213054260952,31.9244974295857,5792586
759,2010-11-04,32.40336990356445,33.313216678878106,31.924502496025173,32.17989671469815,7578044
760,2010-11-08,31.39774513244629,31.732952730268977,30.74329261574832,31.04657485567621,23828591
761,2010-11-09,33.13763427734375,33.52072996715373,31.41371233327275,31.509486255725243,37552410
762,2010-11-10,32.562992095947266,33.600538136796196,32.451255502463916,33.20148196723892,23142609
763,2010-11-11,32.32356262207031,33.10571238370255,32.17990065022437,32.56299635512213,9305659
764,2010-11-12,31.78083610534668,32.5470251494654,31.605250980755844,32.195854900283734,8655373
765,2010-11-15,32.30760192871094,32.818392624982565,31.924508365252546,31.924508365252546,6781511
766,2010-11-16,31.972389221191406,32.48318200216031,31.892577984478663,32.48318200216031,5839719
767,2010-11-18,32.37144088745117,32.64279992041478,31.748913760966584,32.27566698375707,11698558
768,2010-11-19,32.53106689453125,32.962048425755725,32.020274129007305,32.084124848461514,13151040
769,2010-11-22,32.38740539550781,32.53106517665694,31.509481864574283,32.24374561435869,16159489
770,2010-11-23,31.429672241210938,32.05219943469358,30.966765351039832,31.63718058403239,29650997
771,2010-11-24,30.998676300048828,31.365806940528408,30.647506166967876,30.80712856109244,29495589
772,2010-11-25,30.82310676574707,31.0465777971285,29.785560681101945,30.328276661604953,297127250
773,2010-11-26,30.791179656982422,30.88695139753377,29.83344493132414,30.56770648898101,108003635
774,2010-11-29,29.961145401000977,30.647521165636878,29.689786332181193,30.56770992951557,47311917
775,2010-11-30,30.312313079833984,30.36019895135084,29.306690292816672,29.72170911769597,56380039
776,2010-12-01,30.91887855529785,31.046575660149564,30.13672891679011,30.200577469215965,49377032
777,2010-12-02,31.605253219604492,31.637178577252715,30.82310360740461,31.09446265236003,69791050
778,2010-12-03,31.860658645629883,32.03624383258818,31.04658344429143,31.605262206874066,70133580
779,2010-12-06,31.828737258911133,32.020282975136546,31.541415437044677,31.92451119953328,35990183
780,2010-12-07,31.58930015563965,31.76488316905891,31.317941046688443,31.58930015563965,22324627
781,2010-12-08,31.238122940063477,31.525442503500265,31.06253780017736,31.349859528632333,8690959
782,2010-12-09,30.519819259643555,31.36581736362844,30.328271457034376,31.222157594180555,19659317
783,2010-12-10,30.679443359375,30.791179944418772,30.200575992075628,30.455972354305583,12656908
784,2010-12-13,31.254079818725586,31.365814221539548,30.63155277013476,30.67943863348106,10228525
785,2010-12-14,30.982728958129883,31.44563369713655,30.886955041262006,31.28601122402954,12502825
786,2010-12-15,30.855022430419922,31.06253071613174,30.727323191889983,30.96675682848871,7532899
787,2010-12-16,30.679443359375,30.88695168586415,30.440009675725314,30.870991172302002,10117565
788,2010-12-20,30.59964370727539,30.998699997653727,30.48790707996188,30.567718338037547,12117884
789,2010-12-21,31.014652252197266,31.317934497888686,30.615596096019555,30.647519289502846,13693395
790,2010-12-22,31.270048141479492,31.381782564470058,31.014651772472508,31.094463002473557,11598882
791,2010-12-23,31.04656410217285,31.317923055234345,30.998678246934904,31.14233797766617,4611659
792,2010-12-24,31.206192016601562,31.286003232769204,30.807135935763352,30.807135935763352,4676656
793,2010-12-27,30.870996475219727,31.222164639217574,30.759259870982216,31.126390716302346,5508784
794,2010-12-28,30.695409774780273,30.950806168101902,30.61559853718091,30.80714420840835,6071879
795,2010-12-29,30.551748275756836,30.807142489812758,30.487897557224592,30.663482703151736,10314957
796,2010-12-30,30.83907127380371,31.142353560438767,30.216544019127863,30.551751668574397,31947999
797,2010-12-31,31.38179588317871,31.445644461273808,30.88696561415829,30.934853671493933,12208677
798,2011-01-03,31.38179588317871,31.525455725147456,31.238136041209966,31.429683940514355,5686478
799,2011-01-04,31.41371726989746,31.573339777396594,31.206206711137295,31.42967995365114,9878712
800,2011-01-05,31.31793785095215,31.55737157029381,31.190240733310638,31.4137117716925,6557909
801,2011-01-06,31.605253219604492,31.844689071929842,31.222159752916607,31.349859018491337,16916733
802,2011-01-07,31.238122940063477,31.89257546235637,31.014651927943955,31.605253733901396,15775814
803,2011-01-10,30.695409774780273,31.47755947025033,30.631561217704462,31.2221630769287,11747099
804,2011-01-11,30.663484573364258,31.28601179687641,30.3921276631248,30.902918287408806,8402847
805,2011-01-12,31.04656410217285,31.110414795846676,30.48788568764883,30.870981189622093,5356220
806,2011-01-13,30.886951446533203,31.110424614889133,30.791179705829922,31.03061338762433,5840003
807,2011-01-14,31.158308029174805,31.653138032215036,30.727326569909913,30.807137790883566,13619178
808,2011-01-17,31.206192016601562,31.286003232769204,30.535779099804046,30.807135935763352,10222664
809,2011-01-18,31.49350929260254,31.573320497616574,31.030604736524612,31.030604736524612,8525103
810,2011-01-19,31.254079818725586,31.605247868306616,31.09445738754754,31.238117142604224,8181638
811,2011-01-20,31.573322296142578,31.60524548095615,30.966755804473255,30.966755804473255,8113388
812,2011-01-21,31.557373046875,31.605258926976553,31.25409075452189,31.365825196431697,7263505
813,2011-01-24,31.461605072021484,31.685076163124975,31.254096665643733,31.333907924253477,10580288
814,2011-01-25,31.41371726989746,31.74892496864941,31.301980648640537,31.60526297988513,5774233
815,2011-01-27,31.541404724121094,31.7648757329924,29.73767180928062,31.38178226563899,21308494
816,2011-01-28,30.82310676574707,31.54140790127062,30.392127383443963,31.44563398353047,12161301
817,2011-01-31,30.82310676574707,31.413710787629338,30.392127383443963,30.59963573436564,10372393
818,2011-02-01,30.53579330444336,31.158320647134662,30.487905253455533,30.966772773220967,5685819
819,2011-02-02,30.503854751586914,30.80713695000514,30.120761334373473,30.663477189177335,9759510
820,2011-02-03,31.49350929260254,31.58928317162288,30.344227074393384,30.487886810415155,8272335
821,2011-02-04,31.062538146972656,31.988349728972807,31.014652274204636,31.429671109927586,13585721
822,2011-02-07,31.222152709960938,31.44562366803443,30.807133979242927,31.07849296298638,10075695
823,2011-02-08,30.551748275756836,31.60525482128317,30.47193704260979,31.60525482128317,6969251
824,2011-02-09,30.615591049194336,31.03060981620905,30.248458147019914,30.966759109731516,15914271
825,2011-02-10,30.45597267150879,31.046574464985017,30.34423608530127,30.535783900223265,15041071
826,2011-02-11,30.937368392944336,31.290386761504006,30.728764552207608,30.969459784763206,16032113
827,2011-02-14,31.62735366821289,31.85200206796147,30.82503640023589,30.98549985383129,9448315
828,2011-02-15,31.691539764404297,31.852003223822674,31.386659626794373,31.61130803469511,6653191
829,2011-02-16,31.643407821655273,31.707592782763317,31.515037899439186,31.59526964493059,3070813
830,2011-02-17,31.643407821655273,31.755733135913392,31.531082507397155,31.643407821655273,2410838
831,2011-02-18,31.482952117919922,31.77178560256122,31.194118633278627,31.643415648593074,7982842
832,2011-02-21,31.755739212036133,31.77178382306407,31.145976523774642,31.145976523774642,9078739
833,2011-02-22,31.59527015686035,31.73968686579974,31.386666309347518,31.611314765078287,6311548
834,2011-02-23,31.964336395263672,32.17294024978384,31.611315826952925,31.611315826952925,28541975
835,2011-02-24,31.531078338623047,32.092702659235,31.09782827610539,31.93223701304223,14267832
836,2011-02-25,31.835954666137695,32.04455626691077,30.953405748917525,31.627350888939933,31955636
837,2011-02-28,31.755739212036133,33.50479116312609,31.354580407821654,32.18898941473228,128195783
838,2011-03-01,31.932239532470703,32.12479658195455,31.45084908518636,31.932239532470703,22095525
839,2011-03-03,31.86804962158203,32.38153355611208,31.627354435350746,31.627354435350746,12055696
840,2011-03-04,31.771766662597656,32.07664893026925,31.65944356394068,31.868045158892652,5797710
841,2011-03-07,31.46689224243164,31.73968100169304,30.841085168365808,31.73968100169304,6845096
842,2011-03-08,31.43479347229004,31.739673546875306,30.71270805417648,31.450838073775177,8299919
843,2011-03-09,31.46689224243164,31.611308924689137,31.322475560174144,31.450845460753026,4984092
844,2011-03-10,31.57921600341797,31.739679459557642,31.226195529340714,31.450843932651278,4963678
845,2011-03-11,31.46689224243164,31.64340248804637,31.290381996816915,31.290381996816915,6148250
846,2011-03-14,31.707592010498047,31.80387053802786,31.338526860796645,31.338526860796645,4743614
847,2011-03-15,31.370607376098633,31.53107080754019,31.145959007365363,31.402700932956773,7316083
848,2011-03-16,31.643407821655273,31.77177774387136,31.450850761905755,31.46689754628911,3548194
849,2011-03-17,31.563173294067383,31.627358249517926,31.3866630342595,31.3866630342595,4312518
850,2011-03-18,31.43479347229004,31.77176492627009,31.322468203347015,31.611301500022634,7614611
851,2011-03-21,31.258283615112305,31.482931979067526,31.210143280848982,31.38665348696542,3473055
852,2011-03-22,31.242252349853516,31.41876264361325,31.06574205609378,31.41876264361325,3536038
853,2011-03-23,31.274335861206055,31.56316921158747,31.162010571377216,31.242242299419267,5655111
854,2011-03-24,31.43479347229004,31.51502518541377,31.178051555009205,31.450838073775177,7807585
855,2011-03-25,31.498991012573242,31.57922275780361,31.306433953450213,31.515037796904394,8602591
856,2011-03-28,31.803865432739258,31.900143944814044,31.41875356086509,31.46689172868999,11509824
857,2011-03-29,32.028507232666016,32.205017438967545,31.69153359816755,31.803858868475217,8985339
858,2011-03-30,32.41364288330078,32.52596605231805,32.04457544572008,32.09271581223547,4832583
859,2011-03-31,32.70246124267578,33.00734138381049,32.18897729603048,32.41362788295341,15647437
860,2011-04-01,33.649192810058594,33.857796600573856,32.5259486618874,32.5259486618874,22114974
861,2011-04-04,33.98616409301758,34.41941624732824,33.44058883766596,33.44058883766596,10060811
862,2011-04-05,33.761512756347656,34.09848638279445,33.424539129900865,33.85779124625024,7752278
863,2011-04-06,33.713382720947266,34.30709844301009,33.58501281281618,33.69733811474974,5371783
864,2011-04-07,33.68128967285156,34.24291180200129,33.504779425548065,33.7133810600908,5888794
865,2011-04-08,33.66524124145508,33.84175148010974,33.24803581638722,33.71337940816774,3282029
866,2011-04-11,33.456642150878906,33.68129057325935,33.24803833433448,33.39245502183441,2761151
867,2011-04-13,33.77756881713867,33.954076891307786,33.071527814761886,33.08757459689319,5725109
868,2011-04-15,33.713382720947266,33.9219865421917,33.58501281281618,33.713382720947266,2726721
869,2011-04-18,33.44060134887695,34.066408557574555,33.328276029386785,33.697343381693415,3846832
870,2011-04-19,33.19990539550781,33.61711091791342,33.05548868525118,33.61711091791342,2130742
871,2011-04-20,33.456642150878906,33.617105620639954,33.08757486457343,33.617105620639954,3816903
